City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ocean shores,46.9737,-124.1563,14.45,91,75,2.57,US,1697934962
367,palmer,42.1584,-72.3287,13.97,80,100,8.23,US,1697934825
368,kone,-21.0595,164.8658,25.75,55,75,2.43,NC,1697934963
369,morant bay,17.8815,-76.4093,28.79,82,41,2.49,JM,1697934963
370,sume,-7.6717,-36.88,23.27,68,28,5.61,BR,1697934964
371,port blair,11.6667,92.75,24.02,100,75,1.03,IN,1697934964
372,tralee,52.2704,-9.7026,9.88,86,99,1.06,IE,1697934964
373,oranjemund,-28.55,16.4333,15.81,82,55,2.88,NA,1697934964
374,orkney,-26.9802,26.6727,15.72,68,0,0.83,ZA,1697934964
375,gumushacikoy,40.8731,35.2147,9.18,48,88,0.83,TR,1697934965
376,wajir,1.7471,40.0573,25.25,80,100,4.83,KE,1697934965
377,naze,28.3667,129.4833,22.51,53,2,4.72,JP,1697934855
378,karratha,-20.7377,116.8463,33.74,24,97,2.54,AU,1697934965
379,daru,-9.0763,143.2092,27.07,63,22,4.05,PG,1697934966
380,padang,-0.9492,100.3543,25.65,87,100,0.95,ID,1697934765
381,takanini,-37.0482,174.9002,20.76,74,100,6.69,NZ,1697934967
382,parakou,9.3372,2.6303,24.05,79,75,1.95,BJ,1697934967
383,virginia beach,36.8529,-75.978,17.04,61,0,4.12,US,1697934967
384,zavety il'icha,49.0294,140.2494,3.77,34,7,5.0,RU,1697934967
385,montmagny,48.9734,2.3469,13.13,90,100,7.72,FR,1697934968
386,villa yapacani,-17.4,-63.8333,28.23,42,7,1.21,BO,1697934968
387,nuevo san juan parangaricutiro,19.4,-102.1333,19.1,83,75,3.09,MX,1697934969
388,qarauyl,48.9451,79.255,6.62,75,100,3.93,KZ,1697934969
389,petawawa,45.9001,-77.3328,5.44,83,100,1.34,CA,1697934969
390,winkler,49.1817,-97.941,12.12,66,89,2.57,CA,1697934970
391,ilha de mocambique,-15.0342,40.7358,24.25,86,0,3.26,MZ,1697934970
392,zhigalovo,54.8097,105.1578,1.82,76,100,1.39,RU,1697934970
393,nova friburgo,-22.2819,-42.5311,15.86,99,100,0.61,BR,1697934971
394,levuka,50.1834,-105.4011,9.84,50,100,2.82,CA,1697934971
395,prince rupert,54.3161,-130.3201,10.05,78,0,6.17,CA,1697934971
396,aloja,57.7669,24.8825,2.67,95,100,4.27,LV,1697934972
397,el granada,37.5027,-122.4694,21.07,72,0,6.69,US,1697934972
398,lazaro cardenas,17.9583,-102.2,26.57,82,74,0.88,MX,1697934973
399,kavieng,-2.5744,150.7967,28.56,78,93,6.21,PG,1697934973
400,yumaguzino,52.9041,56.3933,1.52,86,100,9.84,RU,1697934973
401,buchanan,5.8808,-10.0467,25.58,89,79,2.82,LR,1697934743
402,umm kaddadah,13.6017,26.6876,27.51,17,96,6.71,SD,1697934974
403,atambua,-9.1061,124.8925,29.89,40,100,1.44,ID,1697934975
404,arkhangel'sk,64.5401,40.5433,1.25,65,49,3.91,RU,1697934975
405,sitka,57.0531,-135.33,8.94,71,20,7.2,US,1697934975
406,camacupa,-12.0167,17.4833,18.26,77,83,0.5,AO,1697934975
407,darwin,-12.4611,130.8418,32.72,60,20,2.06,AU,1697934921
408,port mathurin,-19.6833,63.4167,24.23,82,3,3.67,MU,1697934976
409,vallenar,-28.5708,-70.7581,18.13,53,0,0.89,CL,1697934976
410,machico,32.7,-16.7667,22.23,79,40,5.66,PT,1697934977
411,kachkanar,58.7,59.4948,-2.49,73,99,3.7,RU,1697934977
412,bamboo flat,11.7,92.7167,24.05,100,75,1.03,IN,1697934977
413,golere,16.2557,-14.1017,29.59,41,1,6.63,SN,1697934977
414,slave lake,55.2834,-114.769,6.99,61,75,5.14,CA,1697934978
415,kupang,-10.1667,123.5833,29.32,70,20,2.06,ID,1697934978
416,boa vista,2.8197,-60.6733,27.99,74,40,3.09,BR,1697934978
417,ulverstone,-41.15,146.1667,12.07,95,66,5.21,AU,1697934978
418,baiti,13.745,-14.7482,26.03,72,0,3.06,SN,1697934979
419,shaowu,27.3409,117.4831,18.57,76,81,0.33,CN,1697934979
420,anadyr,64.75,177.4833,3.28,100,100,9.0,RU,1697934979
421,san juanito,28.0,-107.5833,13.22,52,100,1.92,MX,1697934979
422,paciran,-6.8767,112.3761,29.01,61,63,2.32,ID,1697934980
423,chibougamau,49.9168,-74.3659,3.79,100,100,5.66,CA,1697934980
424,fu'an,27.0892,119.6453,18.17,86,100,0.53,CN,1697934980
425,baiyin,36.5583,104.2081,9.58,52,2,1.33,CN,1697934809
426,maracaibo,10.6317,-71.6406,26.46,87,97,3.7,VE,1697934981
427,mansa,29.9833,75.3833,21.67,40,100,1.97,IN,1697934981
428,aylmer,42.7668,-80.983,8.47,91,59,3.57,CA,1697934981
429,west kelowna,49.8625,-119.5833,13.92,69,0,2.06,CA,1697934981
430,keflavik,64.0049,-22.5624,5.95,87,20,3.6,IS,1697934982
431,tirlyanskiy,54.2109,58.5806,-0.03,87,100,4.36,RU,1697934982
432,siuna,13.7332,-84.7773,23.27,95,100,1.57,NI,1697934982
433,puerto lempira,15.2667,-83.7667,26.08,83,75,3.09,HN,1697934982
434,cabedelo,-6.9811,-34.8339,26.37,82,89,4.67,BR,1697934983
435,happy valley-goose bay,53.3168,-60.3315,6.17,93,100,5.66,CA,1697934983
436,dunedin,-45.8742,170.5036,13.78,56,43,1.34,NZ,1697934983
437,tromso,69.6496,18.957,3.01,87,100,3.09,NO,1697934984
438,hays,30.0502,-98.0336,29.28,37,100,3.22,US,1697934984
439,yangambi,0.8102,24.4336,20.54,99,5,1.3,CD,1697934984
440,newman,37.3138,-121.0208,25.13,55,48,2.24,US,1697934984
441,xai-xai,-25.0519,33.6442,20.81,76,0,4.23,MZ,1697934985
442,nuku'alofa,-21.1333,-175.2,29.19,70,20,6.17,TO,1697934985
443,amga,60.8953,131.9608,-8.6,86,94,2.61,RU,1697934985
444,afaahiti,-17.75,-149.2833,26.93,81,0,5.35,PF,1697934986
445,fortuna,40.5982,-124.1573,18.51,68,20,2.57,US,1697934986
446,sumenep,-7.0167,113.8667,29.6,64,12,5.16,ID,1697934986
447,pasni,25.2631,63.471,26.23,80,0,3.68,PK,1697934987
448,lichtenburg,-26.152,26.1597,14.38,26,0,3.73,ZA,1697934987
449,ulsteinvik,62.3432,5.8487,8.07,58,36,2.68,NO,1697934987
450,gatesville,31.4352,-97.7439,28.53,38,0,2.06,US,1697934987
451,rovaniemi,66.5,25.7167,-5.33,86,0,1.54,FI,1697934987
452,mhamid,29.82,-5.72,21.06,31,5,5.36,MA,1697934988
453,hailey,43.5196,-114.3153,17.95,36,40,1.54,US,1697934988
454,pacific grove,36.6177,-121.9166,20.01,73,0,4.12,US,1697934988
455,semey,50.4111,80.2275,0.12,100,75,2.0,KZ,1697934989
456,nuuk,64.1835,-51.7216,0.34,93,100,6.17,GL,1697934989
457,axim,4.8699,-2.2405,25.18,90,20,2.46,GH,1697934989
458,laojunmiao,39.8333,97.7333,6.31,25,26,0.58,CN,1697934989
459,banning,33.9256,-116.8764,29.82,45,0,3.64,US,1697934990
460,hadibu,12.65,54.0333,26.31,89,100,8.68,YE,1697934990
461,masuguru,-11.3667,38.4167,24.97,68,23,2.21,TZ,1697934990
462,berezovyy,51.6667,135.7,1.73,38,0,2.85,RU,1697934990
463,arteche,12.2645,125.4048,29.13,74,99,2.17,PH,1697934991
464,yangon,16.8053,96.1561,23.98,100,75,1.03,MM,1697934869
465,shingu,33.7333,135.9833,17.46,46,0,0.88,JP,1697934912
466,hualien city,23.9769,121.6044,24.19,89,99,2.45,TW,1697934864
467,boguchany,58.3814,97.4531,2.33,87,83,7.6,RU,1697934992
468,zamora,-4.0692,-78.9567,17.84,94,3,1.38,EC,1697934992
469,gadzhiyevo,69.2551,33.3362,-0.38,88,100,6.69,RU,1697934993
470,mizdah,31.4451,12.9801,19.85,52,84,2.13,LY,1697934993
471,jinchang,38.4953,102.1739,10.48,24,100,1.35,CN,1697934993
472,missoula,47.0166,-113.8009,12.69,57,14,1.23,US,1697934993
473,ivdel',60.6911,60.4206,-1.39,74,8,4.06,RU,1697934994
474,sivrice,38.4482,39.3084,5.56,76,0,1.03,TR,1697934994
475,mabaruma,8.2,-59.7833,26.63,83,100,2.46,GY,1697934994
476,strezhevoy,60.7333,77.5889,0.01,80,100,6.02,RU,1697934994
477,potosi,-19.5836,-65.7531,6.24,85,100,0.16,BO,1697934995
478,inebolu,41.9747,33.7608,20.63,49,10,3.91,TR,1697934995
479,papao,-17.75,-149.55,27.82,75,0,4.98,PF,1697934995
480,yevpatoriya,45.1972,33.3558,17.41,93,5,3.85,UA,1697934995
481,san fernando,15.0286,120.6898,28.85,76,100,1.69,PH,1697934898
482,marquette,46.5333,-87.6335,5.19,78,100,2.24,US,1697934996
483,la'ie,21.6477,-157.9253,28.98,69,42,1.79,US,1697934996
484,galveston,29.3669,-94.9669,27.27,82,0,3.09,US,1697934996
485,guerrero negro,27.9769,-114.0611,22.1,78,0,5.49,MX,1697934997
486,grafton,42.207,-71.6856,12.62,95,100,1.34,US,1697934997
487,banlung,13.7468,107.0045,24.27,89,44,1.19,KH,1697934713
488,ubata,-14.2139,-39.5228,19.85,96,5,0.41,BR,1697934998
489,al ghayzah,16.2079,52.176,26.69,76,100,3.4,YE,1697934998
490,borisoglebskiy,57.2586,39.1508,-1.74,69,100,2.46,RU,1697934998
491,pir mahal,30.7667,72.4333,20.35,72,88,1.2,PK,1697934999
492,praia da vitoria,38.7333,-27.0667,17.09,82,40,9.07,PT,1697934999
493,maryborough,-25.5333,152.7,29.4,38,0,3.7,AU,1697935000
494,belmonte,-15.8631,-38.8828,23.72,86,100,5.3,BR,1697935000
495,ilhabela,-23.7781,-45.3581,19.89,91,95,3.25,BR,1697935001
496,gamba,-2.65,10.0,24.23,90,100,1.02,GA,1697935001
497,rabaul,-4.1967,152.1721,28.11,74,92,1.64,PG,1697935001
498,lejanias,3.5251,-74.0216,20.91,90,69,2.96,CO,1697935002
499,yarmouth,41.7057,-70.2286,15.08,93,100,14.31,US,1697935002
500,kassala,15.451,36.4,29.15,60,5,2.43,SD,1697934969
501,mount gambier,-37.8333,140.7667,11.28,80,100,6.33,AU,1697935002
502,murzuq,25.9155,13.9184,24.99,18,0,2.3,LY,1697935003
503,nelson,-41.2833,173.2833,13.56,72,73,1.96,NZ,1697935003
504,san luis de la loma,17.2706,-100.8939,26.52,86,100,1.46,MX,1697935003
505,kaiapoi,-43.3783,172.6401,11.93,74,100,5.14,NZ,1697934717
506,kiri buru,22.0833,85.35,17.48,70,5,0.74,IN,1697935003
507,prachuap khiri khan,12.2167,99.75,25.06,80,100,1.08,TH,1697935004
508,dhidhdhoo,6.8833,73.1,28.07,72,85,1.55,MV,1697935004
509,daoukro,7.0591,-3.9631,22.84,96,67,1.28,CI,1697935004
510,richards bay,-28.783,32.0377,19.97,90,100,7.27,ZA,1697935006
511,mar del plata,-38.0023,-57.5575,15.29,98,100,3.09,AR,1697935006
512,mahina,-17.5065,-149.489,27.87,74,75,6.17,PF,1697935006
513,tongshan,34.1805,117.1571,17.34,29,0,2.49,CN,1697935007
514,albert lea,43.648,-93.3683,12.54,62,75,2.06,US,1697935007
515,craon,47.8469,-0.9493,12.32,88,100,5.86,FR,1697935007
516,barabai,-2.5833,115.3833,31.4,55,61,0.46,ID,1697935008
517,tuymazy,54.6067,53.7097,-2.06,74,6,6.15,RU,1697935008
518,santyoku,37.4406,129.1708,14.95,37,1,3.12,KR,1697935008
519,nova sintra,14.8667,-24.7167,24.29,73,16,1.88,CV,1697935009
520,umiray,15.2206,121.4111,27.15,83,100,4.48,PH,1697935009
521,bay roberts,47.5999,-53.2648,17.86,97,100,4.02,CA,1697935009
522,twentynine palms,34.1356,-116.0542,31.75,16,2,2.24,US,1697935009
523,pingliang,35.5392,106.6861,10.55,65,5,0.69,CN,1697935009
524,quesnel,52.9999,-122.5029,11.28,54,0,3.09,CA,1697935010
525,cuito,-12.3833,16.9333,15.98,82,84,2.0,AO,1697935010
526,port shepstone,-30.7414,30.455,18.77,89,100,8.5,ZA,1697935010
527,ust'-ilimsk,58.0006,102.6619,6.45,59,100,7.11,RU,1697935010
528,wad rawah,15.1603,33.1397,29.43,16,13,4.34,SD,1697935011
529,ambovombe,-25.1667,46.0833,21.4,80,0,2.76,MG,1697935011
530,anshun,26.25,105.9333,13.48,63,43,1.55,CN,1697934808
531,salalah,17.0151,54.0924,26.05,69,20,1.54,OM,1697935012
532,wedi,-7.7431,110.5794,28.99,56,48,0.96,ID,1697935012
533,dokkum,53.3222,5.997,13.33,79,100,3.6,NL,1697935012
534,nur-sultan,51.1801,71.446,2.97,81,40,4.0,KZ,1697935012
535,bulungu,-4.55,18.6,22.22,93,99,0.73,CD,1697935013
536,port saint john's,-31.6229,29.5448,18.19,89,100,8.46,ZA,1697935013
537,kolonia town,6.964,158.206,29.0,89,100,2.57,FM,1697935014
538,beloyarskiy,63.7119,66.6722,-1.86,73,11,3.92,RU,1697935014
539,san juan bautista,-14.0108,-75.7358,20.44,80,73,3.13,PE,1697935014
540,akureyri,65.6835,-18.0878,3.96,70,100,0.51,IS,1697934867
541,dowlatabad,32.7998,51.6955,5.82,42,0,0.0,IR,1697935015
542,atherton,53.5237,-2.4935,9.12,93,100,0.45,GB,1697935015
543,ambon,-3.6954,128.1814,29.08,79,40,1.54,ID,1697935015
544,kununurra,-15.7667,128.7333,30.99,66,0,4.12,AU,1697935016
545,fruita,39.1589,-108.729,23.64,20,0,3.6,US,1697935016
546,shache,38.4167,77.2406,9.84,26,53,0.49,CN,1697935016
547,san luis ixcan,15.7872,-91.095,23.12,97,89,0.72,GT,1697935016
548,novyy urengoy,66.0833,76.6333,-2.18,82,19,6.59,RU,1697935017
549,pontes e lacerda,-15.2261,-59.3353,31.23,27,61,1.56,BR,1697935017
550,babayevo,59.3936,35.9371,-1.59,69,100,1.45,RU,1697935017
551,kaihua,23.3687,104.28,15.78,86,77,1.35,CN,1697935017
552,verdal,63.7933,11.4817,4.02,66,100,5.21,NO,1697935018
553,masterton,-40.9597,175.6575,10.13,94,100,1.71,NZ,1697935018
554,isangel,-19.55,169.2667,26.06,69,75,1.54,VU,1697935018
555,cedeira,43.6797,-8.0209,12.43,73,100,3.28,ES,1697935019
556,sibundoy,1.2048,-76.9237,13.59,95,81,1.0,CO,1697934904
557,aykhal,66.0,111.5,-12.28,100,88,2.5,RU,1697935019
558,rasony,55.9089,28.8126,3.92,91,100,4.71,BY,1697935019
559,ribeira brava,32.65,-17.0667,22.23,87,70,9.2,PT,1697935020
560,luza,60.6308,47.2512,-0.88,91,93,3.81,RU,1697935020
561,yarkovo,57.4028,67.0786,1.54,99,100,1.26,RU,1697935020
562,rio grande,-32.035,-52.0986,20.06,90,6,7.76,BR,1697935020
563,tofol,5.3248,163.0078,30.88,74,75,1.03,FM,1697935021
564,spring creek,40.7266,-115.5859,22.83,27,9,1.36,US,1697935021
565,praia,14.9215,-23.5087,27.3,78,20,4.63,CV,1697934683
566,guaraniacu,-25.1008,-52.8781,20.03,79,0,1.44,BR,1697935022
567,bol'shoye boldino,55.0059,45.3142,-2.43,79,10,4.04,RU,1697935022
568,papagaios,-19.4492,-44.7478,20.86,83,29,4.47,BR,1697935023
569,maumere,-8.6199,122.2111,29.11,59,23,1.21,ID,1697935023
570,antsiranana,-12.2787,49.2917,23.34,79,12,6.24,MG,1697935023
571,mathba,22.2855,89.9629,22.81,79,96,2.55,BD,1697935024
572,zag,46.9441,99.165,-0.26,54,7,1.2,MN,1697935024
573,orchard mesa,39.043,-108.5523,23.36,23,0,3.6,US,1697935024
574,dainville,50.281,2.726,12.83,94,100,4.96,FR,1697935024
575,sorong,-0.8833,131.25,28.45,73,81,3.32,ID,1697934799
576,bongouanou,6.6486,-4.1992,22.09,99,86,0.89,CI,1697935025
577,horta,38.5333,-28.6333,16.12,81,100,5.81,PT,1697935025
578,miguel ahumada,30.6167,-106.5167,26.74,17,100,1.34,MX,1697935025
579,veraval,20.9,70.3667,26.84,69,96,1.75,IN,1697935026
